Code,Name,Close,Location,Industry,List_date,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2016_18,AVG_EPS_2011_13,Net_Asset,Div,Dividend,PE1618,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,
600160.SH,巨化股份,6.89,浙江,化工,1998/6/26,0.78,0.44,0.08,0.09,0.09,0.179,0.425,2.13,0.96,0.166,0.157,0.372,0,1,0.433333333,0.911333333,4.5844,是,1,15.9,19.12958524,-0.524506218,326.01%,-6.820193575,1.502922956,18063192958,
600161.SH,天坛生物,35.7,北京,医药生物,1998/6/16,0.58,1.76,0.51,0.02,0.25,0.72,0.59,0.45,0.34,0.41,0.27,0.32,0,1,0.95,0.586666667,3.87,是,1,37.57894737,8.549311083,0.619318182,1057.29%,-1.819567184,9.224806202,27618591041,
600163.SH,中闽能源,3.09,福建,公用事业,1998/6/2,0.13,0.154,0.106,0.006,-0.778,-1.07,0.031,-0.42,0.015,-0.621,0.005,0.057,0,0,0.13,-0.486333333,1.8652,-,0,23.76923077,0,-1.267306374,115.89%,1.272293985,1.656658803,3228272693,
600165.SH,新日恒力,4.12,宁夏,化工,1998/5/29,0.014,0.056,-0.28,0.067,-0.394,0.04,0.154,0.008,-0.278,0.025,0.029,0.027,0,0,-0.07,0.067333333,1.2714,-,0,10000,0,-2.03960396,120.44%,1.530364822,3.240522259,2684744398,
600166.SH,福田汽车,1.86,北京,汽车,1998/6/2,0,0,0,0,0,0.272,0.55,0.546,1.731,1.132,0.4,0.479,0,0,0,0.456,2.2759,-,0,10000,0,-1,74.25%,0.471575857,0.817259106,12821624492,
600167.SH,联美控股,13.78,辽宁,公用事业,1999/1/28,0.7481,1.1573,1.0276,0.84,0.7715,0.6573,0.522,0.3896,0.2677,0.2184,0.0705,0.0731,0,1,0.977666667,0.522966667,3.4695,是,1,14.0947835,20.04973887,0.869462681,409.71%,-1.268375463,3.971753855,27365908921,
600168.SH,武汉控股,7.4,湖北,公用事业,1998/4/27,0.39,0.46,0.42,0.47,0.46,0.45,0.12,0.139,0.25,0.16,0.13,0.13,0,1,0.423333333,0.236333333,7.0402,是,1,17.48031496,30.16463878,0.791255289,87.40%,1.412528042,1.051106503,4477384757,
600169.SH,太原重工,2.03,山西,机械设备,1998/9/4,0,0,0,0,0,0,-0.1371,0.2416,0.9118,0.7746,1.2155,0.76,0,0,0,0.034833333,1.6253,-,0,10000,0,-1,103.07%,0.206964301,1.249000185,5871456950,
600170.SH,上海建工,3.17,上海,建筑装饰,1998/6/23,0.29,0.28,0.28,0.31,0.48,0.58,0.69,1.17,0.88,0.5,0.42,0.42,0,1,0.283333333,0.813333333,2.7601,是,1,11.18823529,43.24285226,-0.651639344,123.89%,-2.905563152,1.148509112,30987304093,
600171.SH,上海贝岭,16.92,上海,电子,1998/9/24,0.15,0.26,0.06,0.08,0.06,0.059,0.05,0.047,0.02,-0.27,0.01,0.038,0,1,0.156666667,0.052,3.4715,是,1,108,30.85389585,2.012820513,612.28%,-1.566609418,4.873973787,9931192475,
600172.SH,黄河旋风,2.83,河南,机械设备,1998/11/26,-0.1609,0.2383,0.4665,0.4007,0.4192,0.3929,0.3207,0.438,0.236,0.082,0.14,0.213,0,0,0.1813,0.383866667,3.0755,-,0,15.60948704,0,-0.52770059,111.06%,1.490270196,0.920175581,4049433200,
600173.SH,卧龙地产,4.55,浙江,房地产,1999/4/15,0.8,0.43,0.11,0.08,0.3585,0.0902,0.1,0.19,0.37,0.41,0.31,0.364,0,1,0.446666667,0.126733333,3.186,是,1,10.18656716,12.15428836,2.52446081,158.58%,-0.954017892,1.428123038,3442490578,
600175.SH,美都能源,1.3,浙江,综合,1999/4/8,-0.3066,0.0162,0.0495,0.0203,0.11,0.1,0.06,0.1,0.13,0.29,0.17,0.34,0,0,-0.0803,0.086666667,2.7198,-,0,10000,0,-1.926538462,115.75%,18.89055048,0.477976322,6223090465,
600176.SH,中国巨石,7.94,浙江,化工,1999/4/22,0.6778,0.7366,0.6254,1.1265,0.5438,0.3657,0.3142,0.6104,0.4819,-0.3621,0.5719,0.7221,0,1,0.679933333,0.4301,4.0654,是,1,11.67761545,33.1940284,0.580872665,100.24%,1.335007067,1.953067349,31625830846,
600177.SH,雅 戈 尔,6.4,浙江,房地产,1998/11/19,1.03,0.08,1.51,1.96,1.42,0.61,0.72,0.79,1.2,1.47,0,0,0,1,0.873333333,0.706666667,7.8688,是,1,7.328244275,48.701609,0.235849057,75.19%,0.961873134,0.813338756,33593976170,
600178.SH,东安动力,4.29,黑龙江,汽车,1998/10/14,0.01,0.0925,0.17,0.0507,0.0702,-1.2056,-0.1416,0.0732,0.2905,0.5066,0.3467,0.3261,0,0,0.090833333,-0.424666667,4.05,-,0,47.2293578,0,-1.21389325,88.73%,1.6938506,1.059259259,2074739200,
600179.SH,安通控股,4.29,黑龙江,交通运输,1998/11/4,0.41,0.52,0.5,-0.69,0,0.03,0.04,-0.96,0.04,-0.6,-0.13,0.03,0,0,0.476666667,-0.296666667,2.2759,-,0,9,0,-2.606741573,80.89%,3.491432439,1.884968584,8178389533,
600180.SH,瑞 茂 通,5.92,山东,交通运输,1998/7/3,0.4678,0.7029,0.5223,0.4487,0.5726,0.5391,0.544,-0.014,0.004,-0.001,0.1816,-1.88,0,1,0.564333333,0.356366667,5.6153,是,1,10.49025399,10.00511899,0.58357497,157.90%,0.971774827,1.054262461,6769739910,
600182.SH,S 佳  通,12.86,黑龙江,化工,1999/5/7,0.2613,0.1797,0.44,0.6,0.6151,0.83,0.54,0.23,0.15,0.4369,0.006,0.23,0,1,0.293666667,0.533333333,2.6888,是,1,43.79114642,30.61582441,-0.449375,191.87%,1.036022836,4.782802737,5212200000,
600183.SH,生益科技,26.46,广东,电子,1998/10/28,0.47,0.73,0.51,0.38,0.36,0.39,0.23,0.43,0.56,0.33,0.14,0.49,0,1,0.57,0.35,2.8846,是,1,46.42105263,74.19454925,0.628571429,207.45%,3.49248911,9.172848922,52147543599,
600184.SH,光电股份,9.23,湖北,国防军工,2003/11/6,0.11,0,0.06,0.11,0.3,-0.79,0.01,0.11,0.42,0.09,0.07,0.07,0,0,0.056666667,-0.223333333,4.5634,是,1,162.8823529,30.72601492,-1.253731343,183.49%,-8.759482027,2.022614717,5459003663,
600185.SH,格力地产,4.24,广东,房地产,1999/6/11,0.24,0.28,0.31,2.21,0.54,0.61,0.56,0.44,0.25,0.67,-0.8268,-0.1921,0,1,0.276666667,0.536666667,3.9407,-,0,15.3253012,0,-0.48447205,304.85%,0.642998624,1.075950973,9786073643,
600186.SH,莲花健康,3.18,河南,食品饮料,1998/8/25,-0.31,-0.1,0.06,-0.48,0.02,-0.307,0.0344,-0.4322,0.0166,0.016,0.0117,0.0262,0,0,-0.116666667,-0.234933333,-0.281,-,0,10000,0,-0.503405221,29.27%,-2.425275458,-11.31672598,2262111782,
600187.SH,国中水务,2.3,黑龙江,公用事业,1998/11/11,0.0063,0.0111,0.0111,-0.081,0.1032,0.1036,0.1734,0.1571,0.13,0.0598,0.1212,2.4186,0,0,0.0095,0.1447,2.0674,-,0,242.1052632,0,-0.934346925,428.57%,-14.85307103,1.112508465,4085219766,
600188.SH,兖州煤业,8.55,山东,采掘,1998/7/1,1.6101,1.3784,0.4203,0.1748,0.457,0.2585,1.1215,1.7532,1.8316,0.7889,1.3182,0,0,1,1.136266667,1.0444,10.3166,是,1,7.524642103,33.53800527,0.08796119,104.70%,-0.054737861,0.828761414,46123830240,
600189.SH,吉林森工,3.3,吉林,食品饮料,1998/10/7,0.06,0.03,0.04,0.14,0.03,0.13,0.13,0.25,0.17,0.04,0.13,0.16,0,1,0.043333333,0.17,4.1217,-,0,76.15384615,0,-0.745098039,89.28%,1.021801706,0.800640512,2566412060,
600190.SH,锦 州 港,2.87,辽宁,交通运输,1999/6/9,0.12,0,0,0.0645,0.11,0.1,0.08,0.16,0.139,0.11,0.156,0.058,0,0,0.04,0.113333333,3.1097,是,1,71.75,16.47325904,-0.647058824,67.05%,0.806849652,0.92291861,5926782840,
600191.SH,华资实业,7.89,内蒙古,农林牧渔,1998/12/10,-0.24,0.02,0.02,0.3,0.0266,0.0142,0.011,0.0789,-0.1495,0.1087,-0.37,0.142,0,0,-0.066666667,0.0347,3.7719,-,0,10000,0,-2.921229587,128.48%,23.19906269,2.091783982,2332522920,
600192.SH,长城电工,4.68,甘肃,电气设备,1998/12/24,0.0262,0.0375,0.0505,0.0916,0.1759,0.161,0.1407,0.1006,0.0785,0.0877,0,0,0,1,0.038066667,0.1341,4.3699,是,1,122.9422067,22.89877087,-0.71613224,150.56%,2.047151549,1.070962722,2138060320,
600193.SH,*ST 创兴,3.53,上海,建筑装饰,1999/5/27,0.07,-0.18,-0.3,0.15,-0.94,0.25,0.34,-0.16,0.55,0.05,0.24,0.71,0,0,-0.136666667,0.143333333,0.5017,-,0,10000,0,-1.953488372,70.92%,-2.629979349,7.036077337,1476044310,
600195.SH,中牧股份,12.68,北京,农林牧渔,1999/1/7,0.6907,0.9304,0.7781,0.6414,0,0,0.6014,1.16,0.8,0.58,0.415,0.4027,0,0,0.799733333,0.587133333,6.6398,是,1,15.8552851,35.03515354,0.362098331,320.46%,3.863528219,1.909696075,10277377600,
600196.SH,复星医药,32.96,上海,医药生物,1998/8/7,1.07,1.27,1.2,1.06,0,0,0.8,0,0,2.02,0.56,0,0,0,1.18,0.266666667,10.9158,是,1,27.93220339,30.28621596,3.425,90.70%,0.625261273,3.019476355,64456898407,
600197.SH,伊 力 特,13.18,新疆,食品饮料,1999/9/16,0.9703,0.8012,0.6277,0.6393,0.6079,0.6185,0.5367,0.47,0.3042,0.2477,0.2781,0.24,0,1,0.799733333,0.541733333,5.6368,是,1,16.4804935,35.7497151,0.476249077,305.98%,-1.499545416,2.338206074,6518014127,
600198.SH,*ST 大唐,9.03,北京,电子,1998/10/21,0.6571,-3.0027,-2.0129,0.0322,0.2562,0.2098,0.2719,0.0564,0.1504,0.1309,0.104,0.0719,0,0,-1.452833333,0.179366667,0.2279,-,0,10000,0,-9.099795577,65.80%,-0.577511378,39.62264151,8265356383,
600199.SH,金种子酒,5.02,安徽,食品饮料,1998/8/12,0.18,0.01,0.03,0.09,0.16,0.24,1.01,0.66,0.32,0.27,0.09,0.1,0,1,0.073333333,0.636666667,4.2133,是,1,68.45454545,9.684037131,-0.884816754,264.85%,-2.02042659,1.191465122,3696818151,
600200.SH,江苏吴中,6.84,江苏,医药生物,1999/4/1,-0.396,0.185,0.105,0.077,0.065,0.081,0.075,0.049,0.047,0.023,0.011,-0.103,0,0,-0.035333333,0.068333333,3.3137,-,0,10000,0,-1.517073171,170.49%,45.05738651,2.06415789,3469333612,
600201.SH,生物股份,20.48,内蒙古,农林牧渔,1999/1/15,0.66,0.99,1.11,0.85,1.43,0.89,0.46,0.53,0.41,0.24,0.26,0.33,0,1,0.92,0.626666667,4.2984,是,1,22.26086957,53.79694313,0.468085106,388.06%,-1.651383205,4.764563559,21162054128,
600202.SH,*ST 哈空,4.27,黑龙江,电气设备,1999/6/3,0.0544,-0.2283,-0.4726,0.0364,0.0588,-0.2296,0.0549,-0.5084,0.282,0.37,0,0,0,0,-0.2155,-0.2277,1.6082,-,0,10000,0,-0.053579271,93.53%,1.076615717,2.655142395,1786367532,
600203.SH,福日电子,9.09,福建,电子,1999/5/14,0.0913,-0.25,0.15,0.31,0.2878,0.32,0.18,0.33,-0.29,-0.6,0.04,-0.4926,0,0,-0.0029,0.276666667,4.4962,-,0,10000,0,-1.010481928,116.88%,1.705759054,2.021707219,2606313055,
600206.SH,有研新材,12.44,北京,有色金属,1999/3/19,0.09,0.05,0.06,0.04,0.07,0.01,-0.57,0.03,0.03,-0.16,0.34,0.41,0,1,0.066666667,-0.176666667,3.4776,是,1,186.6,6.328862302,-1.377358491,1486.47%,-4.274889934,3.577179664,7933404081,
600207.SH,安彩高科,4.13,河南,电气设备,1999/7/14,-0.3854,0.0105,0.0125,0.027,-0.3912,0.017,-0.786,0.022,0.0741,-2.4239,0.13,0.05,0,0,-0.1208,-0.249,1.823,-,0,10000,0,-0.514859438,327.79%,-14.60643175,2.265496434,3935079241,
600208.SH,新湖中宝,3.02,浙江,房地产,1999/6/23,0.29,0.39,0.66,0.14,0.17,0.16,0.37,0.23,0.31,0.34,0.3,0.24,0,1,0.446666667,0.253333333,3.9095,是,1,6.76119403,19.98190615,0.763157895,220.08%,0.630772232,0.772477299,31989557954,
600209.SH,*ST 罗顿,4.03,海南,建筑装饰,1999/3/25,0.02,-0.1,-0.1,0.0057,0.0211,-0.0565,0.0038,0.03,0.05,-0.09,-0.09,0.0332,0,0,-0.06,-0.007566667,1.4278,是,1,10000,30.24224857,6.929515419,134.55%,-17.8080669,2.822524163,1299473060,
600210.SH,紫江企业,4.17,上海,轻工制造,1999/8/24,0.285,0.366,0.148,0.071,0.113,0.159,0.113,0.366,0.472,0.455,0.1289,0.2361,0,1,0.266333333,0.212666667,2.9465,是,1,15.65707134,52.57411724,0.252351097,94.42%,1.219779131,1.415238418,5263074468,
600211.SH,西藏药业,37.95,西藏,医药生物,1999/7/21,1.2,1.365,1.36,0.63,0.14,0.187,0.21,0.14,0.16,0.14,0.05,-0.9,0,1,1.308333333,0.179,12.5403,是,1,29.00636943,30.82430025,6.309124767,307.32%,-2.610969533,3.026243391,5535863898,
600212.SH,江泉实业,3.07,山东,综合,1999/8/17,-0.3361,0.0246,0.0871,-0.6654,-0.033,0.0416,-0.109,0.0314,0.0355,0.0583,0.0435,-0.75,0,0,-0.0748,-0.012,1.1403,-,0,10000,0,5.233333333,613.66%,-5.268092828,2.692273963,2517550288,
600213.SH,亚星客车,7.29,江苏,汽车,1999/8/31,0.06,0.19,0.28,0.09,-0.66,0.02,0.03,-0.1893,0.03,-0.44,0.02,0.0394,0,0,0.176666667,-0.046433333,0.8552,-,0,41.26415094,0,-4.804737976,151.34%,0.045927435,8.524321796,1705000000,
600215.SH,长春经开,7.28,吉林,房地产,1999/9/9,0.2101,0.02,0.02,0.01,0.02,0.0175,0.0215,0.0062,0.282,0.008,0.0059,0.0042,0,1,0.083366667,0.015066667,5.4329,是,1,87.32506997,30.45971842,4.533185841,289.85%,-15.13736008,1.339984171,2994811747,
600216.SH,浙江医药,16.81,浙江,医药生物,1999/10/21,0.38,0.27,0.48,0.17,0.18,0.48,1.79,2.25,2.54,2.7,2.16,0.13,0,1,0.376666667,1.506666667,7.922,是,1,44.62831858,39.43617841,-0.75,248.37%,-7.094748747,2.121938904,12006192320,
600217.SH,中再资环,5.13,陕西,公用事业,1999/12/16,0.2277,0.1594,0.1115,0.1732,-0.38,-0.1771,0.0168,-0.2505,0.458,-0.466,-0.5,0.02,0,0,0.1662,-0.136933333,1.0206,-,0,30.86642599,0,-2.213729309,170.87%,0.954507616,5.026455026,7068278290,
600218.SH,全柴动力,8.4,安徽,机械设备,1998/12/3,0.11,0.17,0.26,0.22,0,0.12,0.07,0.09,0.33,0.181,0.046,0.0775,0,0,0.18,0.093333333,5.2543,-,0,46.66666667,0,0.928571429,148.75%,12.94679214,1.598690596,3801864050,
600219.SH,南山铝业,2.07,山东,有色金属,1999/12/23,0.15,0.17,0.14,0.21,0.47,0.41,0.36,0.53,0.42,0.44,0.44,0.87,0,1,0.153333333,0.433333333,3.1988,是,1,13.5,41.55310081,-0.646153846,200.82%,21.92755691,0.647117669,25813040083,
600220.SH,江苏阳光,2.23,江苏,纺织服装,1999/9/27,0.0763,0.0678,0.0857,0.0624,0.0443,0.0599,-0.7634,0.0049,0.0351,0.0589,0.083,0.1641,0,1,0.0766,-0.232866667,1.229,是,1,29.11227154,39.34234108,-1.328943601,91.74%,1.864843266,1.81448332,3816348298,
600221.SH,海航控股,1.57,海南,交通运输,1999/11/25,-0.23,0.182,0.21,0.246,0.213,0.173,0.4,0.64,0.74,0.09,-0.4,0.18,0,0,0.054,0.404333333,2.8811,-,0,29.07407407,0,-0.866446826,63.22%,1.160929403,0.544930756,27730098545,
600222.SH,太龙药业,5.42,河南,医药生物,1999/11/5,-0.2009,0.0089,0.007,0.01,0.0645,0.0806,0.049,0.0309,0.0589,0.095,0.073,0.0718,0,0,-0.061666667,0.0535,2.4197,-,0,10000,0,-2.152647975,223.54%,2.013472113,2.239947101,2473449880,
600223.SH,鲁商置业,6.78,山东,房地产,2000/1/13,0.16,0.11,0.09,0.11,0.21,0.26,0.25,0.23,0.441,0.44,-0.3,0.04,0,1,0.12,0.246666667,2.4348,是,1,56.5,30.8825774,-0.513513514,122.84%,0.270342451,2.784622967,5385207840,
600225.SH,天津松江,2.19,天津,房地产,2000/1/27,-0.41,0.21,-0.49,-0.77,0.02,-0.44,0.14,0.38,0.3,0.32,0.29,0.22,0,0,-0.23,0.026666667,1.3223,-,0,10000,0,-9.625,123.25%,0.110346886,1.656205097,2740993362,
600226.SH,瀚叶股份,2.33,浙江,传媒,1999/11/16,0.05,0.12,0.22,0.13,0.2,0.07,0.08,0.24,0.34,0.5269,0.47,0.29,0,1,0.13,0.13,1.3819,是,1,17.92307692,48.35863125,0,193.74%,21.59839876,1.686084377,8976510826,
600227.SH,赤 天 化,3.01,贵州,医药生物,2000/2/21,0.1151,0.022,-0.2389,0.0213,-0.6047,0.0117,0.0371,0.098,0.14,0.38,0.48,1.04,0,0,-0.033933333,0.048933333,2.8714,-,0,10000,0,-1.69346049,107.04%,7.301713831,1.048269137,3860345978,
600228.SH,ST 昌 九,9.12,江西,化工,1999/1/19,0.03,0.11,-0.15,-0.1,0.14,-0.81,-0.6,0.06,-0.58,-0.348,0.037,0.036,0,0,-0.003333333,-0.45,0.2536,-,0,10000,0,-0.992592593,114.49%,-6.189766523,35.96214511,1546861200,
600229.SH,城市传媒,6.83,山东,传媒,2000/3/9,0.4957,0.4691,0.3875,0.6059,0.19,0.06,-0.65,0.02,0.03,-0.65,0.11,0.19,0,1,0.450766667,-0.19,3.6463,是,1,15.15196332,40.34973993,-3.37245614,148.21%,-2.961467868,1.873131668,4682980387,
600230.SH,沧州大化,8.19,河北,化工,2000/4/6,2.406,4.3613,1.2613,-2.0734,-0.6879,0.4734,1.1122,0.2707,0.3682,0.2582,0.6404,0.3041,0,0,2.6762,0.618766667,8.7116,是,1,3.060309394,8.312506885,3.325055217,145.94%,-5.634985569,0.940125809,3822093299,
600231.SH,凌钢股份,2.23,辽宁,钢铁,2000/5/11,0.43,0.48,0.05,0.06,-0.886,0.1,0.054,0.19,0.74,0.37,0.44,0.8,0,0,0.32,0.114666667,2.69,是,1,6.96875,10.18301501,1.790697674,74.10%,1.468328703,0.828996283,7509634234,
600232.SH,金鹰股份,6.18,浙江,纺织服装,2000/6/2,0.07,0.07,0.08,0.08,0.07,0.03,0.02,0.07,0.03,0.03,-0.12,0.21,0,1,0.073333333,0.04,3.1155,是,1,84.27272727,140.7807019,0.833333333,226.75%,-12.86193482,1.983630236,2148192224,
600233.SH,圆通速递,11.2,辽宁,交通运输,2000/6/8,0.6724,0.5113,0.5703,0,0,0,0.4667,0.7086,0.8375,0.6732,0.324,0.66,0,0,0.584666667,0.391766667,3.8354,是,1,19.15621437,22.28323856,0.492384923,154.84%,-1.804404518,2.920164781,35277250387,
600234.SH,ST 山水,9.39,山西,综合,2000/6/15,-0.08,-0.13,0.07,-0.08,-0.05,0.17,-0.24,0.34,-0.04,0.31,-0.21,-0.299,0,0,-0.046666667,0.09,0.267,-,0,10000,0,-1.518518519,7.15%,0.608711101,35.16853933,1589200158,
600235.SH,民丰特纸,4.89,浙江,轻工制造,2000/6/15,0.03,0.05,0.04,-0.44,0.01,0.05,0.06,0.03,0.26,0.4,0.04,0.11,0,0,0.04,0.046666667,3.6631,是,1,122.25,17.52290819,-0.142857143,122.27%,2.329908079,1.334934891,1598415000,
600236.SH,桂冠电力,4.56,广西,公用事业,2000/3/23,0.3933,0.41,0.4279,0.5421,0.26,0.099,0.126,0.085,0.291,0.222,0.021,0.238,0,1,0.4104,0.103333333,2.3216,是,1,11.11111111,63.56460622,2.971612903,63.04%,0.705015,1.964162646,37914237228,
600237.SH,铜峰电子,4.31,安徽,电子,2000/6/9,0.0169,0.0249,0,0,-0.15,0.02,0.06,0.12,0.08,-0.25,0.03,-0.1,0,0,0.013933333,0.066666667,2.206,-,0,309.3301435,0,-0.791,147.63%,17.10918194,1.953762466,1879350651,
600238.SH,*ST 椰岛,4.62,海南,食品饮料,2000/1/20,0.09,-0.24,-0.08,0.03,0.09,0.3,0.35,-0.09,0.66,0.69,-1.36,0.34,0,0,-0.076666667,0.186666667,1.7814,-,0,10000,0,-1.410714286,171.23%,3.373912558,2.593465813,2424762000,
600239.SH,云南城投,2.83,云南,房地产,1999/12/2,0.28,0.16,0.23,0.26,0.54,0.39,0.27,0.24,0.5196,0.3578,0.1995,0.1637,0,1,0.223333333,0.3,3.208,是,1,12.67164179,30.06109518,-0.255555556,143.79%,0.094228191,0.882169576,4624378298,
600240.SH,华业资本,0,北京,房地产,2000/6/28,-4.52,0.7,0.86,0.62,0.29,0.3508,0.1612,0.6913,0.4529,0.1814,0.1506,0.4032,0,0,-0.986666667,0.4011,0.1606,-,0,10000,0,-3.459901936,119.06%,0.762450011,0,1224858096,
600241.SH,时代万恒,3.62,辽宁,电气设备,2000/11/28,-0.59,0.09,-0.35,0.09,-0.48,0.08,0.07,0.14,0.1,0.13,-0.07,0.12,0,0,-0.283333333,0.096666667,4.2755,-,0,10000,0,-3.931034483,166.50%,-17.09777836,0.846684598,1400878067,
600242.SH,中昌数据,7.54,广东,传媒,2000/12/7,0.27,0.28,0.1,0.07,-1.21,-0.3,0.01,0.07,0.12,0.04,1.09,0.04,0,0,0.216666667,-0.073333333,4.6054,-,0,34.8,0,-3.954545455,136.28%,-1.822351589,1.637208494,3050523015,
600243.SH,青海华鼎,2.98,青海,机械设备,2000/11/20,-0.47,0.05,-0.15,0.035,-0.02,-0.2,-0.2,0.06,0.09,0.06,0.15,0.18,0,0,-0.19,-0.113333333,3.5092,-,0,10000,0,0.676470588,196.80%,3.803089547,0.849196398,2282020000,
600246.SH,万通地产,7.16,北京,房地产,2000/9/22,0,0,0,-0.5031,0.0371,0.3128,0.3081,0.256,0.3399,0.2708,1.0403,0.3659,0,0,0,0.2923,3.5069,是,1,10000,30.12532586,-1,188.34%,11.20578857,2.041689241,8914400371,
600247.SH,*ST 成城,2.66,吉林,商业贸易,2000/11/23,0.022,-0.2108,-0.6375,0.0874,-1.0295,-0.41,0.067,0.008,0.006,0.03,0.05,0.04,0,0,-0.275433333,-0.111666667,0.0331,-,0,10000,0,1.466567164,71.54%,0.011164474,80.36253776,1120350528,
600248.SH,延长化建,3.88,陕西,建筑装饰,2000/6/22,0.3549,0.2178,0.1994,0.2557,0.4325,0.4366,0.365,0.3507,0.2913,0.29,0.29,0.05,0,1,0.257366667,0.3841,2.9889,是,1,15.07576739,32.62535548,-0.329948798,135.00%,-2.354627439,1.298136438,3809503589,
600249.SH,两 面 针,3.93,广西,化工,2004/1/30,0.0395,-0.26,0.05,-0.3249,0.0487,0.0225,0.0311,0.0346,0.0241,0.0371,0.027,2.0973,0,0,-0.056833333,0.0294,3.2663,-,0,10000,0,-2.933106576,106.43%,14.2439656,1.203196277,2233000000,
600250.SH,南纺股份,7.98,江苏,商业贸易,2001/3/6,0,0,0,0,0,0.4588,0.0677,-0.4499,0.07,0.0795,0.0806,0.09,0,0,0,0.025533333,2.5028,-,0,10000,0,-1,49.82%,0.995725184,3.18842896,1593545554,
600251.SH,冠农股份,6.45,新疆,农林牧渔,2003/6/9,0.1206,0.1084,0.0337,0.1671,0.43,0.82,0.69,0.45,0.02,0.08,0.12,0.08,0,1,0.087566667,0.653333333,2.5875,是,1,73.65816521,10.81843664,-0.865969388,128.22%,1.186071921,2.492753623,4151814222,
600252.SH,中恒集团,3.26,广西,医药生物,2000/11/30,0.18,0.17,0.14,0.15,1.453,0.68,0.653,0.343,0.744,0.482,0.216,0.168,0,1,0.163333333,0.558666667,1.7054,是,1,19.95918367,33.99458033,-0.707637232,330.93%,-3.008246142,1.911574997,10147312869,
600255.SH,梦舟股份,1.1,安徽,有色金属,2000/11/22,0,0.09,0.11,0.02,0.02,-0.11,0.02,0.08,0.12,0.05,0.02,0.44,0,0,0.066666667,-0.003333333,1.2469,-,0,16.5,0,-21,170.29%,1.911334978,0.882187826,2689782204,
600256.SH,广汇能源,2.62,新疆,化工,2000/5/26,0.2797,0.1255,0.0394,0.0476,0.3137,0.143,0.2751,0.51,0.5558,0.5641,0.5511,0.4506,0,1,0.1482,0.309366667,2.2316,是,1,17.67881242,38.96060058,-0.520956793,26.72%,0.564113656,1.174045528,22080418653,
600257.SH,大湖股份,4,湖南,农林牧渔,2000/6/12,0.0367,0.0172,0.0139,0.0062,0.0038,0.3611,0.0368,0.0417,0.1716,0.046,-0.3107,0.0502,0,1,0.0226,0.146533333,2.7054,-,0,176.9911504,0,-0.845768881,305.50%,-5.110208839,1.478524433,1963447727,
600259.SH,广晟有色,27.82,海南,有色金属,2000/5/25,-0.88,0.07,0.1,-1.05,0.07,-0.32,0.24,0.69,0.15,0.11,0.06,0.0095,0,0,-0.236666667,0.203333333,5.5691,-,0,10000,0,-2.163934426,185.17%,1.614882315,4.995421163,9159699532,
600260.SH,凯乐科技,13.11,湖北,通信,2000/7/6,1.27,1.08,0.27,0.19,0.09,0.15,0.36,0.12,0.09,0.27,0.26,0.36,0,1,0.873333333,0.21,7.7487,是,1,15.01145038,12.6410355,3.158730159,131.48%,0.611457612,1.691896705,12188709053,
600261.SH,阳光照明,3.59,浙江,电子,2000/7/20,0.26,0.28,0.31,0.26,0.3,0.36,0.33,0.6,0.73,0.48,0.41,0.59,0,1,0.283333333,0.43,2.4498,是,1,12.67058824,56.64327799,-0.341085271,181.80%,-2.961130897,1.465425749,6185958482,
600262.SH,北方股份,15.37,内蒙古,机械设备,2000/6/30,0.67,0.22,0.1,-0.95,0.73,0.7,0.99,0.74,0.43,0.29,0.22,0.15,0,0,0.33,0.81,6.7782,是,1,46.57575758,31.24518787,-0.592592593,155.02%,27.88492408,2.26756366,3032800000,
600265.SH,ST 景 谷,21.42,云南,农林牧渔,2000/8/25,0.0467,-0.24,0.26,-0.7,-0.35,0.11,-0.83,-1.04,0.06,-0.71,0.07,0.26,0,0,0.022233333,-0.586666667,0.2755,-,0,963.4182909,0,-1.037897727,204.46%,-1.074440183,77.74954628,3232020000,
600266.SH,北京城建,6.78,北京,房地产,1999/2/3,0.7,0.93,0.92,0.91,1.11,1.4444,1.23,0.96,1.3508,1.1471,0.4267,0.3632,0,1,0.85,1.211466667,12.4247,是,1,7.976470588,30.57440116,-0.29837112,257.78%,0.676730113,0.54568722,14874343680,
600267.SH,海正药业,14.4,浙江,医药生物,2000/7/25,-0.51,0.01,-0.1,0.01,0.35,0.36,0.36,0.98,0.756,0.602,0.435,0.311,0,0,-0.2,0.566666667,6.4042,-,0,10000,0,-1.352941176,85.93%,0.562401811,2.248524406,10205671570,
600268.SH,国电南自,6.02,江苏,电气设备,1999/11/18,0.08,0.06,0.05,0.05,-0.54,0.01,0.23,0.36,0.47,0.472,0.428,0.397,0,0,0.063333333,0.2,3.3481,是,1,95.05263158,53.26936234,-0.683333333,102.09%,0.673971295,1.798034706,3483278572,
600269.SH,赣粤高速,3.47,江西,交通运输,2000/5/18,0.5,0.42,0.44,0.3,0.3,0.28,0.5,0.47,0.54,0.53,0.94,0.94,0,1,0.453333333,0.416666667,6.3562,是,1,7.654411765,19.98707772,0.088,129.77%,1.803961638,0.545923665,9411690266,
