Code,Name,Close,Location,Industry,List_date,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2016_18,AVG_EPS_2011_13,Net_Asset,Div,Dividend,PE1618,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,市值>500亿,PE<15,流动比例>2,Y6,市净率<1.5,上市超过6年,PB<1.5的沪深300,PE*PB<22.5
000410.SZ,沈阳机床,4.72,辽宁,机械设备,1996-07-18,-1.03,0.15,-1.83,-0.83,0.033,0.03,0.04,0.19,0.2597,0.05,0.04,0.14,0,0,-0.903333333,0.086666667,0.0879,-,0,10000,0,-11.42307692,90.38%,-0.024733749,53.69738339,5059762543,0,0,0,1,0,1,0,0
000411.SZ,英特集团,11.29,浙江,医药生物,1996-07-16,0.45,0.4,0.42,0.33,0.32,0.36,0.33,0.9,0.2,0.151,0.09,0.13,0,1,0.423333333,0.53,4.4845,是,1,26.66929134,28.73531885,-0.201257862,115.89%,0.415129202,2.517560486,2865298652,0,0,0,1,0,1,0,0
000413.SZ,东旭光电,2.74,河北,电子,1996-09-25,0.38,0.33,0.29,0.48,0.33,0.51,0.37,0.031,0.004,-0.08,0.01,0.03,0,1,0.333333333,0.303666667,5.6753,是,1,8.22,18.53929177,0.097694841,225.02%,-5.375724278,0.482793861,27505200566,0,1,1,1,1,1,1,1
000415.SZ,渤海金控,2.86,新疆,非银金融,1996-07-16,0.3686,0.43,0.37,0.37,0.55,0.83,0.3876,0.4311,0.01,-0.2857,-0.2864,0.0438,0,1,0.389533333,0.549566667,5.7786,-,0,7.342118775,0,-0.291199127,74.36%,0.105267402,0.494929568,21151062784,0,1,0,1,1,1,1,1
000416.SZ,民生控股,4.45,山东,非银金融,1996-07-19,0.0376,0.0512,0.0313,0.0401,0.1653,0.0084,0.1104,0.06,0.0269,0.1228,-0.0228,0.0078,0,1,0.040033333,0.0596,1.6394,是,1,111.1573689,79.84693302,-0.328299776,1720.55%,-16.40771385,2.71440771,2664676185,0,0,1,1,0,1,0,0
000417.SZ,合肥百货,4.55,安徽,商业贸易,1996-08-12,0.2879,0.2733,0.3635,0.3364,0.4693,0.5613,0.5243,1.0029,0.5956,0.4186,0.326,0.2714,0,1,0.308233333,0.696166667,4.8328,是,1,14.76154428,52.10904168,-0.55724204,106.34%,-0.996923749,0.941483198,3384697428,0,1,0,1,1,1,1,1
000418.SZ,小天鹅Ａ,0,江苏,家用电器,1997-03-28,2.94,2.38,1.86,1.45,1.1,0.65,0.54,0.72,0.8,0.41,0.07,0.91,0,1,2.393333333,0.636666667,13.1419,-,0,0,135.8393135,2.759162304,149.31%,4.924084213,0,36298472776,0,1,0,1,1,1,1,1
000419.SZ,通程控股,4.06,湖南,商业贸易,1996-08-16,0.2602,0.2353,0.1881,0.1884,0.2634,0.2791,0.2858,0.5018,0.3002,0.1619,0.1103,0.3057,0,1,0.227866667,0.355566667,5.086,是,1,17.8174371,61.49545652,-0.359145027,119.06%,-14.35258812,0.79826976,2331969590,0,0,0,1,1,1,1,1
000420.SZ,吉林化纤,2.23,吉林,化工,1996-08-02,0.0672,0.0433,0.0279,0.0201,0.0501,-1.0404,0.0262,-0.7772,-0.2088,0.05,-0.95,0.21,0,0,0.046133333,-0.597133333,1.4813,-,0,48.33815029,0,-1.07725801,44.21%,1.456789365,1.505434416,4256726377,0,0,0,1,0,1,0,0
000421.SZ,南京公用,4.17,江苏,公用事业,1996-08-06,0.2501,0.2594,0.3363,0.3984,0.4673,0.1891,0.2661,0.252,0.1662,0.1448,0.148,0.2584,0,1,0.281933333,0.235733333,4.46,是,1,14.79073067,39.98805502,0.195984163,78.08%,15.12881847,0.934977578,2445202408,0,1,0,1,1,1,1,1
000422.SZ,*ST 宜化,2.57,湖北,化工,1996-08-15,0.23,-5.739,-1.431,0.039,0.035,0.076,0.965,1.508,1.056,0.438,0.486,0.716,0,0,-2.313333333,0.849666667,0.1055,-,0,10000,0,-3.722636328,31.96%,-0.007858742,24.36018957,2478112125,0,0,0,1,0,1,0,0
000423.SZ,东阿阿胶,30.71,山东,医药生物,1996-07-29,3.1878,3.1258,2.8324,2.4847,2.0879,1.8392,1.5905,1.3091,0.8902,0.6232,0.5451,0.3929,0,1,3.048666667,1.5796,17.2809,是,1,10.07325607,31.36995473,0.930024479,394.86%,-5.510205146,1.777106516,22020905151,0,1,1,1,0,1,0,1
000425.SZ,徐工机械,5.91,江苏,机械设备,1996-08-28,0.261,0.14,0.03,0.007,0.2,0.72,1.2,1.64,3.22,2.01,0.203,0.05,0,1,0.143666667,1.186666667,3.2496,是,1,41.13689095,22.97562566,-0.878932584,173.07%,2.632527941,1.818685377,35878201409,0,0,0,1,0,1,0,0
000426.SZ,兴业矿业,5.29,内蒙古,有色金属,1996-08-28,-0.0918,0.3024,0.0568,-0.0208,0.2711,0.1441,0.296,0.4904,-0.13,0.21,-0.35,0.02,0,0,0.089133333,0.310166667,2.7407,-,0,59.34928945,0,-0.71262762,49.69%,0.601793366,1.930163827,7624347709,0,0,0,1,0,1,0,0
000428.SZ,华天酒店,3.41,湖南,休闲服务,1996-08-08,-0.469,0.107,-0.28,0.02,-0.14,0.17,0.14,0.16,0.25,0.26,0.37,0.47,0,0,-0.214,0.156666667,2.4856,-,0,10000,0,-2.365957447,67.43%,0.787842417,1.371902156,2516747220,0,0,0,1,1,1,1,0
000429.SZ,粤高速Ａ,7.2,广东,交通运输,1998-02-20,0.8,0.72,0.52,0.37,0.25,0.1,0.14,0.17,0.31,0.26,0.32,0.39,0,1,0.68,0.136666667,4.5852,是,1,10.58823529,70.06638633,3.975609756,120.04%,2.388008221,1.570269563,16768265131,0,1,0,1,0,1,0,1
000430.SZ,张 家 界,4.72,湖南,休闲服务,1996-08-29,0.07,0.19,0.19,0.36,0.19,0.1627,0.3154,0.2794,0.0915,-0.19,-0.12,0.03,0,1,0.15,0.2525,3.9015,-,0,31.46666667,0,-0.405940594,41.85%,-12.46029301,1.209791106,2003847546,0,0,0,1,1,1,1,0
000488.SZ,晨鸣纸业,4.97,山东,轻工制造,2000-11-20,0.51,1.7,0.99,0.5,0.26,0.35,0.11,0.29,0.56,0.41,0,0.59,0,1,1.066666667,0.25,6.0536,是,1,4.659375,27.77503995,3.266666667,86.32%,0.705587516,0.820999075,13738796786,0,1,0,1,1,1,1,1
000498.SZ,山东路桥,5.32,山东,建筑装饰,1997-06-09,0.5924,0.5143,0.3836,0.337,0.2784,0.2228,0.3234,0.0011,0.0014,0.62,0.02,-1.86,0,1,0.496766667,0.182433333,4.4644,是,1,10.70925317,12.65943327,1.723003837,133.48%,1.413265243,1.191649494,5130236909,0,1,0,1,1,1,1,1
000501.SZ,鄂武商Ａ,11.19,湖北,商业贸易,1992-11-20,1.38,1.65,1.77,1.57,1.3,0.92,0.79,0.65,0.58,0.47,0.36,0.31,0,1,1.6,0.786666667,10.7271,是,1,6.99375,14.64823054,1.033898305,53.64%,3.447822729,1.04315239,8335881204,0,1,0,1,1,1,1,1
000502.SZ,绿景控股,6.51,广东,房地产,1992-11-23,0.42,-0.45,0.17,-0.13,0.02,0.04,-0.06,0.14,-0.2675,0.1759,0.3064,0.0239,0,0,0.046666667,0.04,1.1171,-,0,139.5,0,0.166666667,58.93%,0.183042308,5.827589294,1299281837,0,0,0,1,0,1,0,0
000503.SZ,国新健康,11.02,海南,医药生物,1992-11-30,-0.2089,0.0186,0.0312,0.0257,0.0278,0.0144,0.0268,0.02,0.0162,0.0106,0.0072,0.0049,0,0,-0.053033333,0.0204,1.3498,-,0,10000,0,-3.599673203,1714.98%,-1.870917065,8.16417247,15145154137,0,0,1,1,0,1,0,0
000504.SZ,南华生物,6.99,湖南,医药生物,1992-12-08,-0.11,-0.12,0.07,-0.07,-0.08,0.04,0.004,-0.1,0.02,-0.43,-0.55,0.0118,0,0,-0.053333333,-0.018666667,-0.0329,-,0,10000,0,1.857142857,94.44%,8.29826539,-212.4620061,2598526334,0,0,0,1,1,1,1,1
000505.SZ,京粮控股,9.05,海南,农林牧渔,1992-12-21,0.24,0.2,0.17,-0.25,-0.41,0.03,-0.3,-0.12,0.06,0.19,-0.18,-0.07,0,0,0.203333333,-0.13,3.3137,-,0,44.50819672,0,-2.564102564,116.46%,1.255999914,2.731086097,3806136520,0,0,0,1,0,1,0,0
000506.SZ,中润资源,2.47,山东,房地产,1993-03-12,0.0454,-0.4835,0.0095,0.0234,-0.2331,0.2084,0.4111,0.2883,0.3656,0.3069,0.2582,0.2815,0,0,-0.142866667,0.3026,1.1329,-,0,10000,0,-1.472130425,108.09%,1.489674382,2.180245388,2601249731,0,0,0,1,0,1,0,0
000507.SZ,珠 海 港,5.08,广东,交通运输,1993-03-26,0.2138,0.1781,0.132,0.0996,0.0217,0.121,0.25,0.8464,0.6036,0.2862,0.251,0.4084,0,1,0.174633333,0.4058,3.6396,是,1,29.0895209,23.38869888,-0.569656645,112.13%,1.450350461,1.395757776,5740721602,0,0,0,1,1,1,1,0
000509.SZ,华塑控股,1.23,四川,医药生物,1993-05-07,-0.0651,0.0151,-0.0865,0.0198,-0.0617,0.084,-0.3438,-0.4515,0.0406,-0.1741,-0.57,0.05,0,0,-0.0455,-0.2371,0.0127,-,0,10000,0,-0.808097849,89.74%,-3.995940627,96.8503937,1882101507,0,0,0,1,0,1,0,0
000510.SZ,金路集团,4.04,四川,化工,1993-05-07,0.1643,0.1108,0.0953,0.0231,-0.2418,-0.2852,0.0263,-0.1902,0.1336,0.0093,-0.1029,0.1324,0,0,0.123466667,-0.1497,1.529,-,0,32.72138229,0,-1.824760632,78.62%,6.175015666,2.642249836,2339259855,0,0,0,1,0,1,0,0
000513.SZ,丽珠集团,41.51,广东,医药生物,1993-10-28,1.51,8.06,1.97,1.6,1.74,1.65,1.49,1.22,1.41,1.61,0.17,1.66,0,1,3.846666667,1.453333333,14.814,是,1,10.79116118,79.73367795,1.646788991,257.31%,-1.54020053,2.802079114,29173943087,0,1,1,1,0,1,0,0
000514.SZ,渝 开 发,3.88,重庆,房地产,1993-07-12,0.0298,0.0958,0.1454,0.0087,0.145,0.1499,0.077,0.214,0.1936,0.2449,0.2035,0.3059,0,1,0.090333333,0.146966667,3.5469,-,0,42.95202952,0,-0.385348152,349.68%,7.524920375,1.093912994,3256955925,0,0,1,1,1,1,1,0
000516.SZ,国际医学,4.08,陕西,医药生物,1993-08-09,1.11,0.1,0.1,0.32,0.49,0.17,0.16,0.18,0.21,0.25,0.4,0.53,0,1,0.436666667,0.17,2.9056,是,1,9.34351145,7.685152411,1.568627451,102.11%,-3.134200296,1.404185022,9007695310,0,1,0,1,1,1,1,1
000517.SZ,荣安地产,2.59,浙江,房地产,1993-08-06,0.1911,0.1702,0.0468,0.0324,0.2828,0.4283,0.3998,0,0.2323,0.8252,-0.29,0.11,0,1,0.136033333,0.276033333,1.4915,-,0,19.03945111,0,-0.507185123,193.67%,1.6783336,1.736506872,8055323887,0,0,0,1,0,1,0,0
000518.SZ,四环生物,4.25,江苏,医药生物,1993-09-08,-0.0286,0.0071,0.0043,-0.0723,0.0058,-0.0687,0.0098,-0.0058,0.0074,0.0227,-0.1359,-0.17,0,0,-0.005733333,-0.021566667,0.582,-,0,10000,0,-0.734157651,303.21%,57.89375356,7.302405498,3418126657,0,0,1,1,0,1,0,0
000519.SZ,中兵红箭,8.47,湖南,国防军工,1993-10-08,0.247,0.0857,0.11,0.2406,0.54,0.62,0.0298,-0.0579,0.06,0.02,-0.14,0.05,0,1,0.147566667,0.1973,5.6027,是,1,57.39778631,16.44531822,-0.252069606,320.42%,-4.258856413,1.51177111,10109978209,0,0,1,1,0,1,0,0
000520.SZ,长航凤凰,3.84,湖北,交通运输,1993-10-25,0.0605,0.0502,0.0096,0.1211,4.2559,-6.691,-2.7859,-1.3085,0.0164,-0.6073,0.1096,0.5485,0,0,0.0401,-3.595133333,0.3734,-,0,95.7605985,0,-1.011153967,262.10%,-1.73089168,10.28387788,4331717187,0,0,1,1,0,1,0,0
000521.SZ,美菱电器,2.97,安徽,家用电器,1993-10-18,0.037,0.0311,0.2717,0.0347,0.3856,0.3589,0.2517,0.1675,0.7878,0.7282,0.0621,0.0427,0,1,0.113266667,0.259366667,4.8016,是,1,26.22130665,162.1280362,-0.563295206,130.59%,6.028007588,0.618543819,3405389092,0,0,0,1,1,1,1,1
000523.SZ,广州浪奇,5.71,广东,化工,1993-11-08,0.05,0.08,0.08,0.07,0.099,0.072,0.052,0.056,0.087,0.055,0.03,0.06,0,1,0.07,0.06,3.0246,是,1,81.57142857,37.69847875,0.166666667,135.88%,1.205069217,1.887852939,3363577550,0,0,0,1,0,1,0,0
000524.SZ,岭南控股,6.14,广东,休闲服务,1993-11-18,0.31,0.28,0.11,0.15,0.13,0.13,0.11,0.08,0.025,-0.19,0.02,0.1,0,1,0.233333333,0.106666667,3.8172,是,1,26.31428571,73.60638833,1.1875,128.86%,-1.623200925,1.608508855,4671353921,0,0,0,1,0,1,0,0
000525.SZ,红 太 阳,9.58,江苏,化工,1993-10-28,1.096,1.201,0.222,0.359,0.842,0.733,0.572,0.204,-0.042,0.0129,0.0391,0.0674,0,1,0.839666667,0.503,7.9853,是,1,11.4092894,13.68292044,0.669317429,96.05%,1.67111706,1.199704457,4744914372,0,1,0,1,1,1,1,1
000526.SZ,紫光学大,49.11,福建,传媒,1993-11-01,0.1346,0.2535,-1.0259,-0.141,0.0204,-0.0694,0.0382,0.0463,0.0731,0.0108,-0.1232,0.0301,0,0,-0.2126,0.005033333,0.8725,-,0,10000,0,-43.2384106,42.82%,-1.718115738,56.28653295,2972428806,0,0,0,1,0,1,0,0
000528.SZ,柳    工,7,广西,机械设备,1993-11-18,0.5402,0.287,0.0438,0.0189,0.1764,0.2979,0.25,1.17,2.37,1.35,0.64,1.2,0,1,0.290333333,0.572633333,6.5883,是,1,24.11021814,27.98415887,-0.492985622,132.40%,2.262333713,1.062489565,9373307238,0,0,0,1,1,1,1,0
000529.SZ,广弘控股,7.24,广东,传媒,1993-11-18,0.29,0.27,0.18,0.13,0.26,0.14,0.11,0.12,0.1,0.1,0.85,0.0123,0,1,0.246666667,0.123333333,2.5633,是,1,29.35135135,24.44629842,1,246.29%,-1.119585879,2.824484064,3654527466,0,0,1,1,0,1,0,0
000530.SZ,大冷股份,3.43,辽宁,机械设备,1993-12-08,0.13,0.23,0.31,0.36,0.33,0.44,0.33,0.23,0.29,0.22,0.36,0.37,0,1,0.223333333,0.333333333,3.9484,是,1,15.35820896,38.15331551,-0.33,126.37%,8.56042154,0.868706311,3094589901,0,0,0,1,1,1,1,1
000531.SZ,穗恒运Ａ,7.56,广东,公用事业,1994-01-06,0.1196,0.2689,0.8371,0.657,0.9421,1.0157,0.8568,0.2225,0.5076,0.9475,-0.2,0.04,0,1,0.408533333,0.698333333,5.7217,是,1,18.50522193,175.5750191,-0.414988067,57.00%,1.21119109,1.321285632,4425635017,0,0,0,1,1,1,1,0
000532.SZ,华金资本,11.1,广东,电子,1994-01-03,0.1586,0.1401,0.1185,0.1097,0.0916,0.1532,0.12,0.08,0.07,0.12,-0.0894,0.1393,0,1,0.139066667,0.117733333,2.2858,是,1,79.81783317,18.91602548,0.181200453,46.71%,0.491206258,4.856067897,3960698827,0,0,0,1,0,1,0,0
000533.SZ,万 家 乐,2.97,广东,电气设备,1994-01-03,-1.4,0.06,0.33,0.18,0.18,0.26,0.1071,0.1,0.19,0.34,0.11,0.2242,0,0,-0.336666667,0.1557,0.8781,-,0,10000,0,-3.162277885,157.88%,1.209046718,3.382302699,1872111360,0,0,0,1,0,1,0,0
000534.SZ,万泽股份,9.4,广东,房地产,1994-01-10,0.12,0.18,0.15,0.09,0.1,0.31,0.27,0.05,0.05,0.06,0.0754,0.5652,0,1,0.15,0.21,3.1209,是,1,62.66666667,40.16018751,-0.285714286,220.83%,-2.328330525,3.011951681,4386723056,0,0,1,1,0,1,0,0
000536.SZ,华映科技,1.41,福建,电子,1993-11-26,-1.7955,0.0741,0.3892,0.195,0.3205,0.4436,0.3941,0.495,0.5091,0.0563,0.05,0.16,0,0,-0.444066667,0.444233333,2.6995,-,0,10000,0,-1.999624822,130.24%,-23.25137939,0.522318948,7357647256,0,0,0,1,1,1,1,0
000537.SZ,广宇发展,6.61,天津,房地产,1993-12-10,1.34,1.29,0.67,0.28,0.55,0.7,0.55,0.55,0.21,0.16,-0.076,0.091,0,1,1.1,0.6,5.7364,是,1,6.009090909,9.675912276,0.833333333,135.40%,0.50353269,1.152290635,12702391310,0,1,0,1,1,1,1,1
000538.SZ,云南白药,91.49,云南,医药生物,1993-12-15,3.18,3.02,2.8,2.66,2.41,3.34,2.28,1.74,1.33,1.13,0.96,0.7,0,1,3,2.453333333,18.9956,是,1,30.49666667,62.98983586,0.222826087,333.63%,117.2274263,4.81637853,1.12E+11,1,0,1,1,0,1,0,0
000539.SZ,粤电力Ａ,3.49,广东,公用事业,1993-11-26,0.09,0.14,0.18,0.62,0.69,0.71,0.43,0.13,0.28,0.44,0.01,0.25,0,1,0.136666667,0.423333333,4.6145,是,1,25.53658537,66.39457768,-0.677165354,60.09%,0.775504709,0.756311626,21683672862,0,0,0,1,1,1,1,1
000540.SZ,中天金融,3.19,贵州,房地产,1994-02-02,0.2098,0.4452,0.6308,0.6064,1.2197,0.8441,0.3429,0.4106,0.6073,0.8066,0.5712,0.3136,0,1,0.4286,0.532533333,2.4312,是,1,7.442837144,23.87854478,-0.195167752,111.38%,0.146452872,1.312109246,21506131865,0.00E+00,1,0,1,1,1,1,1
000541.SZ,佛山照明,4.6,广东,电子,1993-11-23,0.2699,0.5819,0.8429,0.042,0.27,0.26,0.41,0.3,0.27,0.2168,0.32,0.91,0,1,0.5649,0.323333333,3.0866,是,1,8.143034165,57.80965342,0.747113402,435.60%,-8.026890091,1.490312966,6856796155,0,1,1,1,1,1,1,1
000543.SZ,皖能电力,3.91,安徽,公用事业,1993-12-20,0.31,0.07,0.5,0.65,0.88,1.11,0.367,0.02,0.28,0.15,0.052,0.08,0,1,0.293333333,0.499,5.4719,是,1,13.32954545,14.16178197,-0.412157649,40.33%,1.12914969,0.714559842,10608920389,0,1,0,1,1,1,1,1
000544.SZ,中原环保,7.01,河南,公用事业,1993-12-08,0.43,0.5,0.5,0.38,0.25,0.22,0.38,0.3,0.2737,0.2179,0.2409,0.1972,0,1,0.476666667,0.3,5.9362,是,1,14.70629371,58.81195171,0.588888889,256.44%,-11.65501889,1.180890132,5789625859,0,1,1,1,1,1,1,1
000545.SZ,金浦钛业,2.52,吉林,化工,1993-12-15,0.103,0.17,0.12,0.13,0.13,0.36,0.02,-0.0351,-0.3,-0.1,0.02,0.12,0,1,0.131,0.114966667,2.0806,-,0,19.23664122,0,0.139460713,196.89%,-8.146080626,1.21118908,2891420971,0,0,0,1,1,1,1,0
000546.SZ,金圆股份,8.62,吉林,建筑材料,1993-12-15,0.5245,0.5532,0.5133,0.4415,0.3012,0.1216,0.0295,0.1159,0.0132,0.1093,-0.123,0.0621,0,1,0.530333333,0.089,5.1622,是,1,16.25392835,9.538277364,4.958801498,102.63%,1.454057396,1.669830692,7496619714,0,0,0,1,0,1,0,0
000547.SZ,航天发展,15.86,福建,国防军工,1993-11-30,0.31,0.19,0.17,0.23,0.23,0.17,0.14,0.19,0.1,0.28,0.12,0.07,0,1,0.223333333,0.166666667,4.3879,-,0,71.01492537,0,0.34,228.59%,-2.23275741,3.614485289,15173665425,0,0,1,1,0,1,0,0
000548.SZ,湖南投资,3.68,湖南,交通运输,1993-12-20,0.08,0.26,0.12,0.04,0.04,0.02,0.06,0.11,0.17,0.21,0.074,0.39,0,1,0.153333333,0.063333333,3.3286,是,1,24,24.81046649,1.421052632,211.89%,-2.550218569,1.105569909,1981886770,0,0,1,1,1,1,1,0
000550.SZ,江铃汽车,12.33,江西,汽车,1993-12-01,0.11,0.8,1.53,2.57,2.44,1.97,1.76,2.17,1.98,1.22,0.91,0.88,0,1,0.813333333,1.966666667,12.03,是,1,15.15983607,2215.530073,-0.586440678,133.86%,-0.995288085,1.024937656,12283535220,0,0,0,1,1,1,1,1
000551.SZ,创元科技,7.94,江苏,机械设备,1994-01-06,0.22,0.17,0.12,0.06,0.08,0.1,0.01,0.14,0.26,0.36,0.2,0.27,0,1,0.17,0.083333333,4.0476,-,0,46.70588235,0,1.04,139.70%,-19.86646239,1.96165629,2444491275,0,0,0,1,0,1,0,0
000552.SZ,靖远煤电,2.27,甘肃,采掘,1994-01-06,0.2505,0.2415,0.0969,0.1623,0.4618,0.596,1.2446,0.4,0.32,0.3,0.51,0.25,0,1,0.1963,0.746866667,3.1916,是,1,11.56393276,39.92723929,-0.737168616,176.51%,-2.662789225,0.71124201,5763167046,0,1,0,1,1,1,1,1
000553.SZ,沙隆达Ａ,9.62,湖北,化工,1993-12-03,0,0.6601,-0.1254,0.2388,0.828,0.5402,0.1747,0.089,0.0401,0.0325,0.291,0.05,0,0,0.178233333,0.267966667,9.1067,是,1,53.97419114,9.878020858,-0.334867521,206.55%,2.316548657,1.056365094,24074087247,0,0,1,1,1,1,1,0
000554.SZ,泰山石油,4.84,山东,化工,1993-12-15,0.0039,0.006,0.009,0.0078,0.0141,0.0253,0.0492,0.0192,0.015,0.0173,0.3,0.15,0,1,0.0063,0.031233333,1.8728,-,0,768.2539683,0,-0.798292423,89.11%,-10.20661685,2.584365656,2259728604,0,0,0,1,0,1,0,0
000555.SZ,神州信息,15.47,广东,计算机,1994-04-08,0.0437,0.3141,0.2637,0.382,0.6482,0.8,-0.092,0.007,0.04,-0.088,0.002,0.04,0,1,0.207166667,0.238333333,5.1338,是,1,74.67417538,80.1023821,-0.130769231,134.26%,8.171979149,3.013362422,11761021029,0,0,0,1,0,1,0,0
000557.SZ,西部创业,2.87,宁夏,交通运输,1994-06-17,0.1,0.06,0.006,-0.0254,0.0017,0.005,0.533,-0.336,-0.133,0.269,-0.392,0.03,0,0,0.055333333,0.067333333,3.3797,-,0,51.86746988,0,-0.178217822,95.69%,8.369868045,0.849187798,4856387868,0,0,0,1,1,1,1,0
000558.SZ,莱茵体育,2.67,浙江,房地产,1994-05-09,-0.05,0.0221,0.03,-0.42,0.06,0.11,0.0998,0.1,0.4561,0.35,0.282,0.4547,0,0,0.0007,0.103266667,0.9816,-,0,3814.285714,0,-0.993221433,125.18%,1.895158298,2.7200489,4215762313,0,0,0,1,0,1,0,0
000559.SZ,万向钱潮,5.05,浙江,汽车,1994-01-10,0.262,0.32,0.363,0.34,0.37,0.333,0.211,0.292,0.367,0.259,0.215,0.257,0,1,0.315,0.278666667,1.8937,是,1,16.03174603,76.20189736,0.130382775,132.13%,7.419349978,2.666737076,13986050026,0,0,0,1,0,1,0,0
000560.SZ,我爱我家,3.32,云南,房地产,1994-02-02,0.2714,0.0623,0.0676,0.0333,0.4151,0.4464,0.6285,0.5041,0.2118,0.2929,0.2747,0.5575,0,1,0.133766667,0.526333333,3.9933,是,1,24.81933715,25.7437232,-0.745851805,109.30%,-174.3807986,0.831392583,10317093727,0,0,0,1,1,1,1,1
000561.SZ,烽火电子,6.84,陕西,国防军工,1994-05-09,0.14,0.12,0.15,0.13,0.06,0.05,0.06,0.19,0.15,-0.09,1.93,-1.03,0,1,0.136666667,0.1,2.2716,-,0,50.04878049,0,0.366666667,175.17%,-4.745852046,3.011093502,3984922395,0,0,0,1,0,1,0,0
000563.SZ,陕国投Ａ,3.6,陕西,非银金融,1994-01-10,0.0912,0.114,0.1667,0.3654,0.2887,0.2577,0.516,0.4307,0.2274,0.1218,0.1336,0.2033,0,1,0.123966667,0.401466667,2.6274,是,1,29.04006453,24.8158542,-0.691215543,117.61%,0,1.370175839,15776771127,0,0,0,1,1,1,1,0
000564.SZ,供销大集,2.62,陕西,商业贸易,1994-01-10,0.1269,0.2354,0.1155,0.075,0.1277,0.1345,0.1942,0.2019,0.1952,0.1804,0.21,0.08,0,1,0.159266667,0.176866667,5.1878,-,0,16.45039766,0,-0.099509989,168.45%,-7.27684141,0.505031034,13457535237,0,0,0,1,1,1,1,1
000565.SZ,渝三峡Ａ,4.89,重庆,化工,1994-04-08,0.1,0.19,0.52,0.33,0.26,0.21,0.35,-0.92,0.2,1.17,0.14,0.16,0,1,0.27,-0.12,2.4882,是,1,18.11111111,12.46462226,-3.25,174.81%,-12.52833448,1.965276103,2111594111,0,0,0,1,0,1,0,0
000566.SZ,海南海药,6.9,海南,医药生物,1994-05-25,0.09,0.06,0.14,0.36,0.33,0.19,0.16,0.4378,0.1564,0.3048,0.205,-0.1525,0,1,0.096666667,0.2626,3.4494,-,0,71.37931034,0,-0.631886266,192.45%,-69.51916516,2.000347887,7641801390,0,0,0,1,0,1,0,0
000567.SZ,海德股份,8.62,海南,非银金融,1994-05-25,0.3265,0.4846,0.0197,0.1537,0.041,0.018,-0.0907,0.0088,0.1714,0.0939,0.1923,0.1641,0,1,0.276933333,-0.0213,9.3656,是,1,31.12662494,17.59453048,-14.00156495,130.00%,0.136619994,0.920389511,5141934187,0,0,0,1,1,1,1,0
000568.SZ,泸州老窖,81.64,四川,食品饮料,1994-05-09,2.38,1.798,1.375,1.05,0.63,2.46,3.14,2.08,1.58,1.2,0.91,0.8875,0,1,1.851,2.56,11.5819,是,1,44.10588871,65.1347924,-0.276953125,326.72%,-1.720407142,7.048929796,1.20E+11,1,0,1,1,0,1,0,0
000570.SZ,苏常柴Ａ,4.72,江苏,机械设备,1994-07-01,0.11,0.08,0.11,0.13,0.11,0.13,0.1,0.09,0.21,0.41,-0.22,0.45,0,1,0.1,0.106666667,3.6398,是,1,47.2,22.62826061,-0.0625,164.87%,-64.90198214,1.296774548,2436364575,0,0,0,1,1,1,1,0
000571.SZ,新大洲Ａ,2.83,海南,采掘,1994-05-25,-1.0788,0.0263,0.0404,0.0698,0.0976,0.1421,0.1169,0.2028,0.1845,0.1728,0.0682,0.0306,0,0,-0.337366667,0.153933333,1.6299,-,0,10000,0,-3.191641403,80.67%,2.057352114,1.736302841,1864206560,0.00E+00,0,0,1,0,1,0,0
000572.SZ,海马汽车,1.89,海南,汽车,1994-08-08,-0.9955,-0.6046,0.14,0.0988,0.1296,0.1814,0.1,0.2039,0.3126,-0.2526,0.06,0.5978,0,0,-0.4867,0.161766667,2.9698,-,0,10000,0,-4.008654441,90.71%,2.447154547,0.636406492,2927452838,0,0,0,1,1,1,1,0
000573.SZ,粤宏远Ａ,2.68,广东,房地产,1994-08-15,0.0836,0.0569,0.3166,-0.1478,0.0225,0.1882,0.102,0.0915,0.0639,0.0328,-0.1847,0.0523,0,0,0.152366667,0.127233333,2.6106,是,1,17.58914898,74.81071133,0.197537333,310.10%,8.121503437,1.026583927,1881318752,0,0,1,1,1,1,1,1
000576.SZ,广东甘化,7.29,广东,农林牧渔,1994-09-07,0.22,-0.64,0.23,0.4,0.02,0.09,0.15,-0.61,-0.24,0.04,-0.15,-0.09,0,0,-0.063333333,-0.123333333,2.5048,-,0,10000,0,-0.486486486,594.04%,-7.379996211,2.910412009,3188601533,0,0,1,1,0,1,0,0
000581.SZ,威孚高科,21.05,江苏,汽车,1998-09-24,2.37,2.55,1.66,1.49,1.51,1.09,1.34,2.12,2.36,0.79,0.34,0.41,0,1,2.193333333,1.516666667,15.7727,是,1,9.597264438,50.53011544,0.446153846,280.26%,-7.630745922,1.33458444,18766480602,0,1,1,1,1,1,1,1
